ഒന്ന്	1
രണ്ട്	2
മൂന്ന്	3
നാല്	4
അഞ്ച്	5
ആറ്	6
ഏഴ്	7
എട്ട്	8
ഒന്‍പത്	9
ഇരുന്	2
ഇരു	2
മുന്	3
നാ	4
അറു	6
എഴു	7
ഒമ്പത്	9
അ	5
എ	8
തൊ	9
ആ	1
രണ്ടാ	2
മൂവ്വാ	3
നാലാ	4
അയ്യാ	5
ആറാ	6
ഏഴാ	7
എണ്ണാ	8
ഒമ്പതിനാ	9
ഒരു	1
